"dataset","seed","fold","s","n_sel","p","n_info_selected","info_share","k_sel","gamma_sel","bal_acc_knn","acc_knn","macro_f1_knn","bal_acc_kfda","acc_kfda","macro_f1_kfda"
"Setting6_async",2,5,2.69029574370495,10,10,3,0.3,1,8,0.833333333333333,0.833333333333333,0.822222222222222,0.833333333333333,0.833333333333333,0.836363636363636
"Setting6_async",2,5,3.16227766016838,10,10,3,0.3,1,8,0.833333333333333,0.833333333333333,0.822222222222222,0.833333333333333,0.833333333333333,0.836363636363636
"Setting6_async",3,1,1.02,2,10,2,1,9,0.125,0.722222222222222,0.722222222222222,0.711732711732712,0.666666666666667,0.666666666666667,0.668253968253968
"Setting6_async",3,1,1.19894744691887,2,10,2,1,5,0.125,0.777777777777778,0.777777777777778,0.768009768009768,0.777777777777778,0.777777777777778,0.75
"Setting6_async",3,1,1.40928919654242,2,10,2,1,1,0.25,0.833333333333333,0.833333333333333,0.822222222222222,0.833333333333333,0.833333333333333,0.822222222222222
"Setting6_async",3,1,1.65653302369106,8,10,3,0.375,1,0.5,0.833333333333333,0.833333333333333,0.815628815628816,0.666666666666667,0.666666666666667,0.675324675324675
"Setting6_async",3,1,1.94715297989332,10,10,3,0.3,1,8,0.833333333333333,0.833333333333333,0.815628815628816,0.833333333333333,0.833333333333333,0.822222222222222
"Setting6_async",3,1,2.28875891568977,10,10,3,0.3,1,8,0.833333333333333,0.833333333333333,0.815628815628816,0.833333333333333,0.833333333333333,0.822222222222222
"Setting6_async",3,1,2.69029574370495,10,10,3,0.3,1,8,0.833333333333333,0.833333333333333,0.815628815628816,0.833333333333333,0.833333333333333,0.822222222222222
"Setting6_async",3,1,3.16227766016838,10,10,3,0.3,1,8,0.833333333333333,0.833333333333333,0.815628815628816,0.833333333333333,0.833333333333333,0.822222222222222
"Setting6_async",3,2,1.02,2,10,2,1,7,0.125,0.777777777777778,0.777777777777778,0.763492063492063,0.888888888888889,0.888888888888889,0.888888888888889
"Setting6_async",3,2,1.19894744691887,2,10,2,1,1,8,0.722222222222222,0.722222222222222,0.711732711732712,0.833333333333333,0.833333333333333,0.832167832167832
"Setting6_async",3,2,1.40928919654242,2,10,2,1,1,8,0.722222222222222,0.722222222222222,0.72027972027972,0.722222222222222,0.722222222222222,0.72027972027972
"Setting6_async",3,2,1.65653302369106,8,10,3,0.375,1,8,0.722222222222222,0.722222222222222,0.72027972027972,0.722222222222222,0.722222222222222,0.72027972027972
"Setting6_async",3,2,1.94715297989332,10,10,3,0.3,1,8,0.722222222222222,0.722222222222222,0.72027972027972,0.833333333333333,0.833333333333333,0.832167832167832
"Setting6_async",3,2,2.28875891568977,10,10,3,0.3,1,8,0.722222222222222,0.722222222222222,0.72027972027972,0.833333333333333,0.833333333333333,0.832167832167832
"Setting6_async",3,2,2.69029574370495,10,10,3,0.3,1,8,0.722222222222222,0.722222222222222,0.72027972027972,0.833333333333333,0.833333333333333,0.832167832167832
"Setting6_async",3,2,3.16227766016838,10,10,3,0.3,1,8,0.722222222222222,0.722222222222222,0.72027972027972,0.833333333333333,0.833333333333333,0.832167832167832
"Setting6_async",3,3,1.02,2,10,2,1,11,0.25,0.888888888888889,0.888888888888889,0.888500388500388,0.833333333333333,0.833333333333333,0.827894327894328
"Setting6_async",3,3,1.19894744691887,2,10,2,1,1,8,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.882051282051282
"Setting6_async",3,3,1.40928919654242,3,10,3,1,1,1,0.833333333333333,0.833333333333333,0.832167832167832,0.888888888888889,0.888888888888889,0.891774891774892
"Setting6_async",3,3,1.65653302369106,6,10,3,0.5,1,2,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"Setting6_async",3,3,1.94715297989332,10,10,3,0.3,7,8,0.888888888888889,0.888888888888889,0.888500388500388,0.888888888888889,0.888888888888889,0.885714285714286
"Setting6_async",3,3,2.28875891568977,10,10,3,0.3,3,8,0.833333333333333,0.833333333333333,0.830769230769231,0.888888888888889,0.888888888888889,0.885714285714286
"Setting6_async",3,3,2.69029574370495,10,10,3,0.3,3,8,0.833333333333333,0.833333333333333,0.830769230769231,0.888888888888889,0.888888888888889,0.885714285714286
"Setting6_async",3,3,3.16227766016838,10,10,3,0.3,3,8,0.833333333333333,0.833333333333333,0.830769230769231,0.888888888888889,0.888888888888889,0.885714285714286
"Setting6_async",3,4,1.02,2,10,2,1,9,0.125,0.722222222222222,0.722222222222222,0.725330225330225,0.722222222222222,0.722222222222222,0.722943722943723
"Setting6_async",3,4,1.19894744691887,2,10,2,1,3,0.25,0.777777777777778,0.777777777777778,0.772338772338772,0.833333333333333,0.833333333333333,0.832167832167832
"Setting6_async",3,4,1.40928919654242,3,10,3,1,1,4,0.888888888888889,0.888888888888889,0.888888888888889,0.611111111111111,0.611111111111111,0.564916564916565
"Setting6_async",3,4,1.65653302369106,9,10,3,0.333333333333333,1,8,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.888888888888889
"Setting6_async",3,4,1.94715297989332,10,10,3,0.3,1,8,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.888888888888889
"Setting6_async",3,4,2.28875891568977,10,10,3,0.3,1,8,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.888888888888889
"Setting6_async",3,4,2.69029574370495,10,10,3,0.3,1,8,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.888888888888889
"Setting6_async",3,4,3.16227766016838,10,10,3,0.3,1,8,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.888888888888889
"Setting6_async",3,5,1.02,2,10,2,1,11,0.125,0.777777777777778,0.777777777777778,0.777777777777778,0.888888888888889,0.888888888888889,0.888888888888889
"Setting6_async",3,5,1.19894744691887,2,10,2,1,3,2,0.777777777777778,0.777777777777778,0.764102564102564,0.722222222222222,0.722222222222222,0.711732711732712
"Setting6_async",3,5,1.40928919654242,3,10,3,1,1,8,0.833333333333333,0.833333333333333,0.832167832167832,0.777777777777778,0.777777777777778,0.75
"Setting6_async",3,5,1.65653302369106,9,10,3,0.333333333333333,1,8,0.833333333333333,0.833333333333333,0.832167832167832,0.888888888888889,0.888888888888889,0.885714285714286
"Setting6_async",3,5,1.94715297989332,10,10,3,0.3,1,8,0.888888888888889,0.888888888888889,0.885714285714286,0.888888888888889,0.888888888888889,0.885714285714286
"Setting6_async",3,5,2.28875891568977,10,10,3,0.3,1,8,0.888888888888889,0.888888888888889,0.885714285714286,0.888888888888889,0.888888888888889,0.885714285714286
"Setting6_async",3,5,2.69029574370495,10,10,3,0.3,1,8,0.888888888888889,0.888888888888889,0.885714285714286,0.888888888888889,0.888888888888889,0.885714285714286
"Setting6_async",3,5,3.16227766016838,10,10,3,0.3,1,8,0.888888888888889,0.888888888888889,0.885714285714286,0.888888888888889,0.888888888888889,0.885714285714286
"Setting6_async",4,1,1.02,2,10,2,1,5,0.125,0.611111111111111,0.611111111111111,0.574074074074074,0.777777777777778,0.777777777777778,0.777777777777778
"Setting6_async",4,1,1.19894744691887,2,10,2,1,9,0.25,0.833333333333333,0.833333333333333,0.815628815628816,0.833333333333333,0.833333333333333,0.832167832167832
"Setting6_async",4,1,1.40928919654242,3,10,3,1,3,0.125,0.888888888888889,0.888888888888889,0.885714285714286,0.888888888888889,0.888888888888889,0.888888888888889
"Setting6_async",4,1,1.65653302369106,10,10,3,0.3,9,8,0.833333333333333,0.833333333333333,0.815628815628816,0.944444444444444,0.944444444444444,0.944055944055944
"Setting6_async",4,1,1.94715297989332,10,10,3,0.3,9,8,0.833333333333333,0.833333333333333,0.815628815628816,0.944444444444444,0.944444444444444,0.944055944055944
"Setting6_async",4,1,2.28875891568977,10,10,3,0.3,9,8,0.833333333333333,0.833333333333333,0.815628815628816,0.944444444444444,0.944444444444444,0.944055944055944
"Setting6_async",4,1,2.69029574370495,10,10,3,0.3,9,8,0.833333333333333,0.833333333333333,0.815628815628816,0.944444444444444,0.944444444444444,0.944055944055944
"Setting6_async",4,1,3.16227766016838,10,10,3,0.3,9,8,0.833333333333333,0.833333333333333,0.815628815628816,0.944444444444444,0.944444444444444,0.944055944055944
"Setting6_async",4,2,1.02,2,10,2,1,5,0.125,0.611111111111111,0.611111111111111,0.622222222222222,0.722222222222222,0.722222222222222,0.728205128205128
"Setting6_async",4,2,1.19894744691887,2,10,2,1,9,0.5,0.777777777777778,0.777777777777778,0.774603174603175,0.833333333333333,0.833333333333333,0.831168831168831
"Setting6_async",4,2,1.40928919654242,3,10,3,1,3,8,0.777777777777778,0.777777777777778,0.774603174603175,0.944444444444444,0.944444444444444,0.944055944055944
"Setting6_async",4,2,1.65653302369106,9,10,3,0.333333333333333,3,0.5,0.833333333333333,0.833333333333333,0.831168831168831,0.833333333333333,0.833333333333333,0.827894327894328
"Setting6_async",4,2,1.94715297989332,10,10,3,0.3,11,0.5,0.777777777777778,0.777777777777778,0.774603174603175,0.666666666666667,0.666666666666667,0.665501165501165
"Setting6_async",4,2,2.28875891568977,10,10,3,0.3,11,0.5,0.777777777777778,0.777777777777778,0.774603174603175,0.666666666666667,0.666666666666667,0.665501165501165
"Setting6_async",4,2,2.69029574370495,10,10,3,0.3,11,0.5,0.777777777777778,0.777777777777778,0.774603174603175,0.666666666666667,0.666666666666667,0.665501165501165
"Setting6_async",4,2,3.16227766016838,10,10,3,0.3,11,0.5,0.777777777777778,0.777777777777778,0.774603174603175,0.666666666666667,0.666666666666667,0.665501165501165
"Setting6_async",4,3,1.02,2,10,2,1,11,0.125,0.833333333333333,0.833333333333333,0.815628815628816,0.833333333333333,0.833333333333333,0.831168831168831
"Setting6_async",4,3,1.19894744691887,2,10,2,1,1,0.125,0.833333333333333,0.833333333333333,0.822222222222222,0.888888888888889,0.888888888888889,0.888500388500388
"Setting6_async",4,3,1.40928919654242,3,10,3,1,1,8,0.833333333333333,0.833333333333333,0.815628815628816,0.944444444444444,0.944444444444444,0.944055944055944
"Setting6_async",4,3,1.65653302369106,10,10,3,0.3,9,8,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"Setting6_async",4,3,1.94715297989332,10,10,3,0.3,1,8,0.888888888888889,0.888888888888889,0.882051282051282,1,1,1
"Setting6_async",4,3,2.28875891568977,10,10,3,0.3,1,8,0.888888888888889,0.888888888888889,0.882051282051282,1,1,1
"Setting6_async",4,3,2.69029574370495,10,10,3,0.3,1,8,0.888888888888889,0.888888888888889,0.882051282051282,1,1,1
"Setting6_async",4,3,3.16227766016838,10,10,3,0.3,1,8,0.888888888888889,0.888888888888889,0.882051282051282,1,1,1
"Setting6_async",4,4,1.02,2,10,2,1,5,0.125,0.888888888888889,0.888888888888889,0.882051282051282,0.888888888888889,0.888888888888889,0.882051282051282
"Setting6_async",4,4,1.19894744691887,2,10,2,1,1,0.25,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Setting6_async",4,4,1.40928919654242,3,10,3,1,1,4,0.944444444444444,0.944444444444444,0.944055944055944,0.833333333333333,0.833333333333333,0.822222222222222
"Setting6_async",4,4,1.65653302369106,10,10,3,0.3,1,8,0.888888888888889,0.888888888888889,0.885714285714286,0.888888888888889,0.888888888888889,0.888888888888889
"Setting6_async",4,4,1.94715297989332,10,10,3,0.3,1,8,0.888888888888889,0.888888888888889,0.885714285714286,0.888888888888889,0.888888888888889,0.888888888888889
"Setting6_async",4,4,2.28875891568977,10,10,3,0.3,1,8,0.888888888888889,0.888888888888889,0.885714285714286,0.888888888888889,0.888888888888889,0.888888888888889
"Setting6_async",4,4,2.69029574370495,10,10,3,0.3,1,8,0.888888888888889,0.888888888888889,0.885714285714286,0.888888888888889,0.888888888888889,0.888888888888889
"Setting6_async",4,4,3.16227766016838,10,10,3,0.3,1,8,0.888888888888889,0.888888888888889,0.885714285714286,0.888888888888889,0.888888888888889,0.888888888888889
"Setting6_async",4,5,1.02,2,10,2,1,7,0.25,0.722222222222222,0.722222222222222,0.715151515151515,0.722222222222222,0.722222222222222,0.73038073038073
"Setting6_async",4,5,1.19894744691887,2,10,2,1,1,0.25,0.833333333333333,0.833333333333333,0.837218337218337,0.722222222222222,0.722222222222222,0.69027269027269
"Setting6_async",4,5,1.40928919654242,3,10,3,1,1,0.125,0.777777777777778,0.777777777777778,0.775252525252525,0.722222222222222,0.722222222222222,0.693935693935694
"Setting6_async",4,5,1.65653302369106,10,10,3,0.3,1,8,0.777777777777778,0.777777777777778,0.775252525252525,0.888888888888889,0.888888888888889,0.885714285714286
"Setting6_async",4,5,1.94715297989332,10,10,3,0.3,3,4,0.888888888888889,0.888888888888889,0.888888888888889,0.777777777777778,0.777777777777778,0.775252525252525
"Setting6_async",4,5,2.28875891568977,10,10,3,0.3,3,4,0.888888888888889,0.888888888888889,0.888888888888889,0.777777777777778,0.777777777777778,0.775252525252525
"Setting6_async",4,5,2.69029574370495,10,10,3,0.3,3,4,0.888888888888889,0.888888888888889,0.888888888888889,0.777777777777778,0.777777777777778,0.775252525252525
"Setting6_async",4,5,3.16227766016838,10,10,3,0.3,3,4,0.888888888888889,0.888888888888889,0.888888888888889,0.777777777777778,0.777777777777778,0.775252525252525
"Setting6_async",5,1,1.02,2,10,2,1,1,0.125,0.833333333333333,0.833333333333333,0.836363636363636,0.833333333333333,0.833333333333333,0.836363636363636
"Setting6_async",5,1,1.19894744691887,2,10,2,1,1,0.5,0.888888888888889,0.888888888888889,0.885714285714286,0.888888888888889,0.888888888888889,0.885714285714286
"Setting6_async",5,1,1.40928919654242,2,10,2,1,3,0.5,0.833333333333333,0.833333333333333,0.836363636363636,0.833333333333333,0.833333333333333,0.836363636363636
"Setting6_async",5,1,1.65653302369106,9,10,3,0.333333333333333,5,0.5,0.777777777777778,0.777777777777778,0.774603174603175,0.833333333333333,0.833333333333333,0.831168831168831
"Setting6_async",5,1,1.94715297989332,10,10,3,0.3,5,8,0.777777777777778,0.777777777777778,0.774603174603175,0.888888888888889,0.888888888888889,0.885714285714286
"Setting6_async",5,1,2.28875891568977,10,10,3,0.3,5,8,0.777777777777778,0.777777777777778,0.774603174603175,0.888888888888889,0.888888888888889,0.885714285714286
"Setting6_async",5,1,2.69029574370495,10,10,3,0.3,5,8,0.777777777777778,0.777777777777778,0.774603174603175,0.888888888888889,0.888888888888889,0.885714285714286
"Setting6_async",5,1,3.16227766016838,10,10,3,0.3,5,8,0.777777777777778,0.777777777777778,0.774603174603175,0.888888888888889,0.888888888888889,0.885714285714286
"Setting6_async",5,2,1.02,2,10,2,1,7,8,0.833333333333333,0.833333333333333,0.833333333333333,0.888888888888889,0.888888888888889,0.888888888888889
"Setting6_async",5,2,1.19894744691887,2,10,2,1,1,8,0.888888888888889,0.888888888888889,0.888888888888889,0.777777777777778,0.777777777777778,0.764102564102564
"Setting6_async",5,2,1.40928919654242,2,10,2,1,3,1,0.888888888888889,0.888888888888889,0.888500388500388,0.944444444444444,0.944444444444444,0.944055944055944
"Setting6_async",5,2,1.65653302369106,10,10,3,0.3,3,1,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Setting6_async",5,2,1.94715297989332,10,10,3,0.3,3,8,0.888888888888889,0.888888888888889,0.888500388500388,0.944444444444444,0.944444444444444,0.944055944055944
"Setting6_async",5,2,2.28875891568977,10,10,3,0.3,3,8,0.888888888888889,0.888888888888889,0.888500388500388,0.944444444444444,0.944444444444444,0.944055944055944
"Setting6_async",5,2,2.69029574370495,10,10,3,0.3,3,8,0.888888888888889,0.888888888888889,0.888500388500388,0.944444444444444,0.944444444444444,0.944055944055944
"Setting6_async",5,2,3.16227766016838,10,10,3,0.3,3,8,0.888888888888889,0.888888888888889,0.888500388500388,0.944444444444444,0.944444444444444,0.944055944055944
"Setting6_async",5,3,1.02,2,10,2,1,1,0.125,0.888888888888889,0.888888888888889,0.888500388500388,0.888888888888889,0.888888888888889,0.882051282051282
"Setting6_async",5,3,1.19894744691887,2,10,2,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"Setting6_async",5,3,1.40928919654242,3,10,3,1,1,1,0.888888888888889,0.888888888888889,0.891774891774892,0.944444444444444,0.944444444444444,0.944055944055944
"Setting6_async",5,3,1.65653302369106,8,10,3,0.375,1,1,0.888888888888889,0.888888888888889,0.888500388500388,1,1,1
"Setting6_async",5,3,1.94715297989332,10,10,3,0.3,1,8,0.888888888888889,0.888888888888889,0.888500388500388,0.944444444444444,0.944444444444444,0.944055944055944
"Setting6_async",5,3,2.28875891568977,10,10,3,0.3,1,8,0.888888888888889,0.888888888888889,0.888500388500388,0.944444444444444,0.944444444444444,0.944055944055944
"Setting6_async",5,3,2.69029574370495,10,10,3,0.3,1,8,0.888888888888889,0.888888888888889,0.888500388500388,0.944444444444444,0.944444444444444,0.944055944055944
"Setting6_async",5,3,3.16227766016838,10,10,3,0.3,1,8,0.888888888888889,0.888888888888889,0.888500388500388,0.944444444444444,0.944444444444444,0.944055944055944
"Setting6_async",5,4,1.02,2,10,2,1,7,0.125,0.555555555555556,0.555555555555556,0.555555555555556,0.722222222222222,0.722222222222222,0.724183006535948
"Setting6_async",5,4,1.19894744691887,2,10,2,1,7,0.25,0.611111111111111,0.611111111111111,0.605169340463458,0.944444444444444,0.944444444444444,0.944055944055944
"Setting6_async",5,4,1.40928919654242,3,10,3,1,3,1,0.833333333333333,0.833333333333333,0.836363636363636,0.944444444444444,0.944444444444444,0.944055944055944
"Setting6_async",5,4,1.65653302369106,10,10,3,0.3,11,1,0.722222222222222,0.722222222222222,0.722222222222222,0.944444444444444,0.944444444444444,0.944055944055944
"Setting6_async",5,4,1.94715297989332,10,10,3,0.3,11,0.5,0.777777777777778,0.777777777777778,0.782539682539683,0.888888888888889,0.888888888888889,0.885714285714286
"Setting6_async",5,4,2.28875891568977,10,10,3,0.3,11,0.5,0.777777777777778,0.777777777777778,0.782539682539683,0.888888888888889,0.888888888888889,0.885714285714286
