"dataset","method","seed","fold","variable","w","informative"
"Epilepsy","SFKmL-C + SVM",13,2,"V01",0.31943084970312,NA
"Epilepsy","SFKmL-C + SVM",13,2,"V02",0.936801703936993,NA
"Epilepsy","SFKmL-C + SVM",13,2,"V03",0.142711246083443,NA
"Epilepsy","SFKmL-C(dense) + kFDA",13,2,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",13,2,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",13,2,"V03",1,NA
"Epilepsy","MFKmL-C + kFDA",13,2,"V01",1,NA
"Epilepsy","MFKmL-C + kFDA",13,2,"V02",1,NA
"Epilepsy","MFKmL-C + kFDA",13,2,"V03",1,NA
"Epilepsy","DTW + kFDA",13,2,"V01",1,NA
"Epilepsy","DTW + kFDA",13,2,"V02",1,NA
"Epilepsy","DTW + kFDA",13,2,"V03",1,NA
"Epilepsy","Euclid + kFDA",13,2,"V01",1,NA
"Epilepsy","Euclid + kFDA",13,2,"V02",1,NA
"Epilepsy","Euclid + kFDA",13,2,"V03",1,NA
"Epilepsy","SFKmL-C + kFDA",13,2,"V01",0.31943084970312,NA
"Epilepsy","SFKmL-C + kFDA",13,2,"V02",0.936801703936993,NA
"Epilepsy","SFKmL-C + kFDA",13,2,"V03",0.142711246083443,NA
"Epilepsy","SFKmL-C(gap) + medoid",13,3,"V01",0.51035407871559,NA
"Epilepsy","SFKmL-C(gap) + medoid",13,3,"V02",0.780786054869197,NA
"Epilepsy","SFKmL-C(gap) + medoid",13,3,"V03",0.360432865954475,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",13,3,"V01",0.0202041241496631,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",13,3,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",13,3,"V03",0,NA
"Epilepsy","1NN-Euclid",13,3,"V01",1,NA
"Epilepsy","1NN-Euclid",13,3,"V02",1,NA
"Epilepsy","1NN-Euclid",13,3,"V03",1,NA
"Epilepsy","1NN-DTW",13,3,"V01",1,NA
"Epilepsy","1NN-DTW",13,3,"V02",1,NA
"Epilepsy","1NN-DTW",13,3,"V03",1,NA
"Epilepsy","DistSpace-Frechet",13,3,"V01",0.238273904336555,NA
"Epilepsy","DistSpace-Frechet",13,3,"V02",0.971197995525225,NA
"Epilepsy","DistSpace-Frechet",13,3,"V03",0,NA
"Epilepsy","SFKmL-C(dense) + medoid",13,3,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",13,3,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",13,3,"V03",1,NA
"Epilepsy","MFKmL-C + medoid",13,3,"V01",1,NA
"Epilepsy","MFKmL-C + medoid",13,3,"V02",1,NA
"Epilepsy","MFKmL-C + medoid",13,3,"V03",1,NA
"Epilepsy","DTW + medoid",13,3,"V01",1,NA
"Epilepsy","DTW + medoid",13,3,"V02",1,NA
"Epilepsy","DTW + medoid",13,3,"V03",1,NA
"Epilepsy","Euclid + medoid",13,3,"V01",1,NA
"Epilepsy","Euclid + medoid",13,3,"V02",1,NA
"Epilepsy","Euclid + medoid",13,3,"V03",1,NA
"Epilepsy","SFKmL-C + medoid",13,3,"V01",0.238273904336555,NA
"Epilepsy","SFKmL-C + medoid",13,3,"V02",0.971197995525225,NA
"Epilepsy","SFKmL-C + medoid",13,3,"V03",0,NA
"Epilepsy","SFKmL-C(dense) + mean",13,3,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + mean",13,3,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + mean",13,3,"V03",1,NA
"Epilepsy","MFKmL-C + mean",13,3,"V01",1,NA
"Epilepsy","MFKmL-C + mean",13,3,"V02",1,NA
"Epilepsy","MFKmL-C + mean",13,3,"V03",1,NA
"Epilepsy","DTW + DBA",13,3,"V01",1,NA
"Epilepsy","DTW + DBA",13,3,"V02",1,NA
"Epilepsy","DTW + DBA",13,3,"V03",1,NA
"Epilepsy","Euclid + centroid",13,3,"V01",1,NA
"Epilepsy","Euclid + centroid",13,3,"V02",1,NA
"Epilepsy","Euclid + centroid",13,3,"V03",1,NA
"Epilepsy","SFKmL-C + mean",13,3,"V01",0.238273904336555,NA
"Epilepsy","SFKmL-C + mean",13,3,"V02",0.971197995525225,NA
"Epilepsy","SFKmL-C + mean",13,3,"V03",0,NA
"Epilepsy","SFKmL-C(dense) + kNN",13,3,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",13,3,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",13,3,"V03",1,NA
"Epilepsy","MFKmL-C + kNN",13,3,"V01",1,NA
"Epilepsy","MFKmL-C + kNN",13,3,"V02",1,NA
"Epilepsy","MFKmL-C + kNN",13,3,"V03",1,NA
"Epilepsy","DTW + kNN",13,3,"V01",1,NA
"Epilepsy","DTW + kNN",13,3,"V02",1,NA
"Epilepsy","DTW + kNN",13,3,"V03",1,NA
"Epilepsy","Euclid + kNN",13,3,"V01",1,NA
"Epilepsy","Euclid + kNN",13,3,"V02",1,NA
"Epilepsy","Euclid + kNN",13,3,"V03",1,NA
"Epilepsy","SFKmL-C + kNN",13,3,"V01",0.238273904336555,NA
"Epilepsy","SFKmL-C + kNN",13,3,"V02",0.971197995525225,NA
"Epilepsy","SFKmL-C + kNN",13,3,"V03",0,NA
"Epilepsy","SFKmL-C(dense) + SVM",13,3,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",13,3,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",13,3,"V03",1,NA
"Epilepsy","MFKmL-C + SVM",13,3,"V01",1,NA
"Epilepsy","MFKmL-C + SVM",13,3,"V02",1,NA
"Epilepsy","MFKmL-C + SVM",13,3,"V03",1,NA
"Epilepsy","DTW + SVM",13,3,"V01",1,NA
"Epilepsy","DTW + SVM",13,3,"V02",1,NA
"Epilepsy","DTW + SVM",13,3,"V03",1,NA
"Epilepsy","Euclid + SVM",13,3,"V01",1,NA
"Epilepsy","Euclid + SVM",13,3,"V02",1,NA
"Epilepsy","Euclid + SVM",13,3,"V03",1,NA
"Epilepsy","SFKmL-C + SVM",13,3,"V01",0.238273904336555,NA
"Epilepsy","SFKmL-C + SVM",13,3,"V02",0.971197995525225,NA
"Epilepsy","SFKmL-C + SVM",13,3,"V03",0,NA
"Epilepsy","SFKmL-C(dense) + kFDA",13,3,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",13,3,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",13,3,"V03",1,NA
"Epilepsy","MFKmL-C + kFDA",13,3,"V01",1,NA
"Epilepsy","MFKmL-C + kFDA",13,3,"V02",1,NA
"Epilepsy","MFKmL-C + kFDA",13,3,"V03",1,NA
"Epilepsy","DTW + kFDA",13,3,"V01",1,NA
"Epilepsy","DTW + kFDA",13,3,"V02",1,NA
"Epilepsy","DTW + kFDA",13,3,"V03",1,NA
"Epilepsy","Euclid + kFDA",13,3,"V01",1,NA
"Epilepsy","Euclid + kFDA",13,3,"V02",1,NA
"Epilepsy","Euclid + kFDA",13,3,"V03",1,NA
"Epilepsy","SFKmL-C + kFDA",13,3,"V01",0.238273904336555,NA
"Epilepsy","SFKmL-C + kFDA",13,3,"V02",0.971197995525225,NA
"Epilepsy","SFKmL-C + kFDA",13,3,"V03",0,NA
"Epilepsy","SFKmL-C(gap) + medoid",13,4,"V01",0,NA
"Epilepsy","SFKmL-C(gap) + medoid",13,4,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gap) + medoid",13,4,"V03",0.0202041241496615,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",13,4,"V01",0,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",13,4,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",13,4,"V03",0.0202041241496615,NA
"Epilepsy","1NN-Euclid",13,4,"V01",1,NA
"Epilepsy","1NN-Euclid",13,4,"V02",1,NA
"Epilepsy","1NN-Euclid",13,4,"V03",1,NA
"Epilepsy","1NN-DTW",13,4,"V01",1,NA
"Epilepsy","1NN-DTW",13,4,"V02",1,NA
"Epilepsy","1NN-DTW",13,4,"V03",1,NA
"Epilepsy","DistSpace-Frechet",13,4,"V01",0.417495352934615,NA
"Epilepsy","DistSpace-Frechet",13,4,"V02",0.796236774397431,NA
"Epilepsy","DistSpace-Frechet",13,4,"V03",0.437840872207217,NA
"Epilepsy","SFKmL-C(dense) + medoid",13,4,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",13,4,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",13,4,"V03",1,NA
"Epilepsy","MFKmL-C + medoid",13,4,"V01",1,NA
"Epilepsy","MFKmL-C + medoid",13,4,"V02",1,NA
"Epilepsy","MFKmL-C + medoid",13,4,"V03",1,NA
"Epilepsy","DTW + medoid",13,4,"V01",1,NA
"Epilepsy","DTW + medoid",13,4,"V02",1,NA
"Epilepsy","DTW + medoid",13,4,"V03",1,NA
"Epilepsy","Euclid + medoid",13,4,"V01",1,NA
"Epilepsy","Euclid + medoid",13,4,"V02",1,NA
"Epilepsy","Euclid + medoid",13,4,"V03",1,NA
"Epilepsy","SFKmL-C + medoid",13,4,"V01",0.417495352934615,NA
"Epilepsy","SFKmL-C + medoid",13,4,"V02",0.796236774397431,NA
"Epilepsy","SFKmL-C + medoid",13,4,"V03",0.437840872207217,NA
"Epilepsy","SFKmL-C(dense) + mean",13,4,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + mean",13,4,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + mean",13,4,"V03",1,NA
"Epilepsy","MFKmL-C + mean",13,4,"V01",1,NA
"Epilepsy","MFKmL-C + mean",13,4,"V02",1,NA
"Epilepsy","MFKmL-C + mean",13,4,"V03",1,NA
"Epilepsy","DTW + DBA",13,4,"V01",1,NA
"Epilepsy","DTW + DBA",13,4,"V02",1,NA
"Epilepsy","DTW + DBA",13,4,"V03",1,NA
"Epilepsy","Euclid + centroid",13,4,"V01",1,NA
"Epilepsy","Euclid + centroid",13,4,"V02",1,NA
"Epilepsy","Euclid + centroid",13,4,"V03",1,NA
"Epilepsy","SFKmL-C + mean",13,4,"V01",0.417495352934615,NA
"Epilepsy","SFKmL-C + mean",13,4,"V02",0.796236774397431,NA
"Epilepsy","SFKmL-C + mean",13,4,"V03",0.437840872207217,NA
"Epilepsy","SFKmL-C(dense) + kNN",13,4,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",13,4,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",13,4,"V03",1,NA
"Epilepsy","MFKmL-C + kNN",13,4,"V01",1,NA
"Epilepsy","MFKmL-C + kNN",13,4,"V02",1,NA
"Epilepsy","MFKmL-C + kNN",13,4,"V03",1,NA
"Epilepsy","DTW + kNN",13,4,"V01",1,NA
"Epilepsy","DTW + kNN",13,4,"V02",1,NA
"Epilepsy","DTW + kNN",13,4,"V03",1,NA
"Epilepsy","Euclid + kNN",13,4,"V01",1,NA
"Epilepsy","Euclid + kNN",13,4,"V02",1,NA
"Epilepsy","Euclid + kNN",13,4,"V03",1,NA
"Epilepsy","SFKmL-C + kNN",13,4,"V01",0.417495352934615,NA
"Epilepsy","SFKmL-C + kNN",13,4,"V02",0.796236774397431,NA
"Epilepsy","SFKmL-C + kNN",13,4,"V03",0.437840872207217,NA
"Epilepsy","SFKmL-C(dense) + SVM",13,4,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",13,4,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",13,4,"V03",1,NA
"Epilepsy","MFKmL-C + SVM",13,4,"V01",1,NA
"Epilepsy","MFKmL-C + SVM",13,4,"V02",1,NA
"Epilepsy","MFKmL-C + SVM",13,4,"V03",1,NA
"Epilepsy","DTW + SVM",13,4,"V01",1,NA
"Epilepsy","DTW + SVM",13,4,"V02",1,NA
"Epilepsy","DTW + SVM",13,4,"V03",1,NA
"Epilepsy","Euclid + SVM",13,4,"V01",1,NA
"Epilepsy","Euclid + SVM",13,4,"V02",1,NA
"Epilepsy","Euclid + SVM",13,4,"V03",1,NA
"Epilepsy","SFKmL-C + SVM",13,4,"V01",0.417495352934615,NA
"Epilepsy","SFKmL-C + SVM",13,4,"V02",0.796236774397431,NA
"Epilepsy","SFKmL-C + SVM",13,4,"V03",0.437840872207217,NA
"Epilepsy","SFKmL-C(dense) + kFDA",13,4,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",13,4,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",13,4,"V03",1,NA
"Epilepsy","MFKmL-C + kFDA",13,4,"V01",1,NA
"Epilepsy","MFKmL-C + kFDA",13,4,"V02",1,NA
"Epilepsy","MFKmL-C + kFDA",13,4,"V03",1,NA
"Epilepsy","DTW + kFDA",13,4,"V01",1,NA
"Epilepsy","DTW + kFDA",13,4,"V02",1,NA
"Epilepsy","DTW + kFDA",13,4,"V03",1,NA
"Epilepsy","Euclid + kFDA",13,4,"V01",1,NA
"Epilepsy","Euclid + kFDA",13,4,"V02",1,NA
"Epilepsy","Euclid + kFDA",13,4,"V03",1,NA
"Epilepsy","SFKmL-C + kFDA",13,4,"V01",0.417495352934615,NA
"Epilepsy","SFKmL-C + kFDA",13,4,"V02",0.796236774397431,NA
"Epilepsy","SFKmL-C + kFDA",13,4,"V03",0.437840872207217,NA
"Epilepsy","SFKmL-C(gap) + medoid",13,5,"V01",0.0202041241496629,NA
"Epilepsy","SFKmL-C(gap) + medoid",13,5,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gap) + medoid",13,5,"V03",0,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",13,5,"V01",0.0202041241496629,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",13,5,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",13,5,"V03",0,NA
"Epilepsy","1NN-Euclid",13,5,"V01",1,NA
"Epilepsy","1NN-Euclid",13,5,"V02",1,NA
"Epilepsy","1NN-Euclid",13,5,"V03",1,NA
"Epilepsy","1NN-DTW",13,5,"V01",1,NA
"Epilepsy","1NN-DTW",13,5,"V02",1,NA
"Epilepsy","1NN-DTW",13,5,"V03",1,NA
"Epilepsy","DistSpace-Frechet",13,5,"V01",0.38294301771122,NA
"Epilepsy","DistSpace-Frechet",13,5,"V02",0.854502553735596,NA
"Epilepsy","DistSpace-Frechet",13,5,"V03",0.35097012813852,NA
"Epilepsy","SFKmL-C(dense) + medoid",13,5,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",13,5,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",13,5,"V03",1,NA
"Epilepsy","MFKmL-C + medoid",13,5,"V01",1,NA
"Epilepsy","MFKmL-C + medoid",13,5,"V02",1,NA
"Epilepsy","MFKmL-C + medoid",13,5,"V03",1,NA
"Epilepsy","DTW + medoid",13,5,"V01",1,NA
"Epilepsy","DTW + medoid",13,5,"V02",1,NA
"Epilepsy","DTW + medoid",13,5,"V03",1,NA
"Epilepsy","Euclid + medoid",13,5,"V01",1,NA
"Epilepsy","Euclid + medoid",13,5,"V02",1,NA
"Epilepsy","Euclid + medoid",13,5,"V03",1,NA
"Epilepsy","SFKmL-C + medoid",13,5,"V01",0.38294301771122,NA
"Epilepsy","SFKmL-C + medoid",13,5,"V02",0.854502553735596,NA
"Epilepsy","SFKmL-C + medoid",13,5,"V03",0.35097012813852,NA
"Epilepsy","SFKmL-C(dense) + mean",13,5,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + mean",13,5,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + mean",13,5,"V03",1,NA
"Epilepsy","MFKmL-C + mean",13,5,"V01",1,NA
"Epilepsy","MFKmL-C + mean",13,5,"V02",1,NA
"Epilepsy","MFKmL-C + mean",13,5,"V03",1,NA
"Epilepsy","DTW + DBA",13,5,"V01",1,NA
"Epilepsy","DTW + DBA",13,5,"V02",1,NA
"Epilepsy","DTW + DBA",13,5,"V03",1,NA
"Epilepsy","Euclid + centroid",13,5,"V01",1,NA
"Epilepsy","Euclid + centroid",13,5,"V02",1,NA
"Epilepsy","Euclid + centroid",13,5,"V03",1,NA
"Epilepsy","SFKmL-C + mean",13,5,"V01",0.38294301771122,NA
"Epilepsy","SFKmL-C + mean",13,5,"V02",0.854502553735596,NA
"Epilepsy","SFKmL-C + mean",13,5,"V03",0.35097012813852,NA
"Epilepsy","SFKmL-C(dense) + kNN",13,5,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",13,5,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",13,5,"V03",1,NA
"Epilepsy","MFKmL-C + kNN",13,5,"V01",1,NA
"Epilepsy","MFKmL-C + kNN",13,5,"V02",1,NA
"Epilepsy","MFKmL-C + kNN",13,5,"V03",1,NA
"Epilepsy","DTW + kNN",13,5,"V01",1,NA
"Epilepsy","DTW + kNN",13,5,"V02",1,NA
"Epilepsy","DTW + kNN",13,5,"V03",1,NA
"Epilepsy","Euclid + kNN",13,5,"V01",1,NA
"Epilepsy","Euclid + kNN",13,5,"V02",1,NA
"Epilepsy","Euclid + kNN",13,5,"V03",1,NA
"Epilepsy","SFKmL-C + kNN",13,5,"V01",0.38294301771122,NA
"Epilepsy","SFKmL-C + kNN",13,5,"V02",0.854502553735596,NA
"Epilepsy","SFKmL-C + kNN",13,5,"V03",0.35097012813852,NA
"Epilepsy","SFKmL-C(dense) + SVM",13,5,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",13,5,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",13,5,"V03",1,NA
"Epilepsy","MFKmL-C + SVM",13,5,"V01",1,NA
"Epilepsy","MFKmL-C + SVM",13,5,"V02",1,NA
"Epilepsy","MFKmL-C + SVM",13,5,"V03",1,NA
"Epilepsy","DTW + SVM",13,5,"V01",1,NA
"Epilepsy","DTW + SVM",13,5,"V02",1,NA
"Epilepsy","DTW + SVM",13,5,"V03",1,NA
"Epilepsy","Euclid + SVM",13,5,"V01",1,NA
"Epilepsy","Euclid + SVM",13,5,"V02",1,NA
"Epilepsy","Euclid + SVM",13,5,"V03",1,NA
"Epilepsy","SFKmL-C + SVM",13,5,"V01",0.38294301771122,NA
"Epilepsy","SFKmL-C + SVM",13,5,"V02",0.854502553735596,NA
"Epilepsy","SFKmL-C + SVM",13,5,"V03",0.35097012813852,NA
"Epilepsy","SFKmL-C(dense) + kFDA",13,5,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",13,5,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",13,5,"V03",1,NA
"Epilepsy","MFKmL-C + kFDA",13,5,"V01",1,NA
"Epilepsy","MFKmL-C + kFDA",13,5,"V02",1,NA
"Epilepsy","MFKmL-C + kFDA",13,5,"V03",1,NA
"Epilepsy","DTW + kFDA",13,5,"V01",1,NA
"Epilepsy","DTW + kFDA",13,5,"V02",1,NA
"Epilepsy","DTW + kFDA",13,5,"V03",1,NA
"Epilepsy","Euclid + kFDA",13,5,"V01",1,NA
"Epilepsy","Euclid + kFDA",13,5,"V02",1,NA
"Epilepsy","Euclid + kFDA",13,5,"V03",1,NA
"Epilepsy","SFKmL-C + kFDA",13,5,"V01",0.38294301771122,NA
"Epilepsy","SFKmL-C + kFDA",13,5,"V02",0.854502553735596,NA
"Epilepsy","SFKmL-C + kFDA",13,5,"V03",0.35097012813852,NA
"Epilepsy","SFKmL-C(gap) + medoid",14,1,"V01",0.0202041241496618,NA
"Epilepsy","SFKmL-C(gap) + medoid",14,1,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gap) + medoid",14,1,"V03",0,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",14,1,"V01",0.0202041241496618,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",14,1,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",14,1,"V03",0,NA
"Epilepsy","1NN-Euclid",14,1,"V01",1,NA
"Epilepsy","1NN-Euclid",14,1,"V02",1,NA
"Epilepsy","1NN-Euclid",14,1,"V03",1,NA
"Epilepsy","1NN-DTW",14,1,"V01",1,NA
"Epilepsy","1NN-DTW",14,1,"V02",1,NA
"Epilepsy","1NN-DTW",14,1,"V03",1,NA
"Epilepsy","DistSpace-Frechet",14,1,"V01",0.280735489737166,NA
"Epilepsy","DistSpace-Frechet",14,1,"V02",0.943807074491296,NA
"Epilepsy","DistSpace-Frechet",14,1,"V03",0.174401235495096,NA
"Epilepsy","SFKmL-C(dense) + medoid",14,1,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",14,1,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",14,1,"V03",1,NA
"Epilepsy","MFKmL-C + medoid",14,1,"V01",1,NA
"Epilepsy","MFKmL-C + medoid",14,1,"V02",1,NA
"Epilepsy","MFKmL-C + medoid",14,1,"V03",1,NA
"Epilepsy","DTW + medoid",14,1,"V01",1,NA
"Epilepsy","DTW + medoid",14,1,"V02",1,NA
"Epilepsy","DTW + medoid",14,1,"V03",1,NA
"Epilepsy","Euclid + medoid",14,1,"V01",1,NA
"Epilepsy","Euclid + medoid",14,1,"V02",1,NA
"Epilepsy","Euclid + medoid",14,1,"V03",1,NA
"Epilepsy","SFKmL-C + medoid",14,1,"V01",0.280735489737166,NA
"Epilepsy","SFKmL-C + medoid",14,1,"V02",0.943807074491296,NA
"Epilepsy","SFKmL-C + medoid",14,1,"V03",0.174401235495096,NA
"Epilepsy","SFKmL-C(dense) + mean",14,1,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + mean",14,1,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + mean",14,1,"V03",1,NA
"Epilepsy","MFKmL-C + mean",14,1,"V01",1,NA
"Epilepsy","MFKmL-C + mean",14,1,"V02",1,NA
"Epilepsy","MFKmL-C + mean",14,1,"V03",1,NA
"Epilepsy","DTW + DBA",14,1,"V01",1,NA
"Epilepsy","DTW + DBA",14,1,"V02",1,NA
"Epilepsy","DTW + DBA",14,1,"V03",1,NA
"Epilepsy","Euclid + centroid",14,1,"V01",1,NA
"Epilepsy","Euclid + centroid",14,1,"V02",1,NA
"Epilepsy","Euclid + centroid",14,1,"V03",1,NA
"Epilepsy","SFKmL-C + mean",14,1,"V01",0.280735489737166,NA
"Epilepsy","SFKmL-C + mean",14,1,"V02",0.943807074491296,NA
"Epilepsy","SFKmL-C + mean",14,1,"V03",0.174401235495096,NA
"Epilepsy","SFKmL-C(dense) + kNN",14,1,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",14,1,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",14,1,"V03",1,NA
"Epilepsy","MFKmL-C + kNN",14,1,"V01",1,NA
"Epilepsy","MFKmL-C + kNN",14,1,"V02",1,NA
"Epilepsy","MFKmL-C + kNN",14,1,"V03",1,NA
"Epilepsy","DTW + kNN",14,1,"V01",1,NA
"Epilepsy","DTW + kNN",14,1,"V02",1,NA
"Epilepsy","DTW + kNN",14,1,"V03",1,NA
"Epilepsy","Euclid + kNN",14,1,"V01",1,NA
"Epilepsy","Euclid + kNN",14,1,"V02",1,NA
"Epilepsy","Euclid + kNN",14,1,"V03",1,NA
"Epilepsy","SFKmL-C + kNN",14,1,"V01",0.280735489737166,NA
"Epilepsy","SFKmL-C + kNN",14,1,"V02",0.943807074491296,NA
"Epilepsy","SFKmL-C + kNN",14,1,"V03",0.174401235495096,NA
"Epilepsy","SFKmL-C(dense) + SVM",14,1,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",14,1,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",14,1,"V03",1,NA
"Epilepsy","MFKmL-C + SVM",14,1,"V01",1,NA
"Epilepsy","MFKmL-C + SVM",14,1,"V02",1,NA
"Epilepsy","MFKmL-C + SVM",14,1,"V03",1,NA
"Epilepsy","DTW + SVM",14,1,"V01",1,NA
"Epilepsy","DTW + SVM",14,1,"V02",1,NA
"Epilepsy","DTW + SVM",14,1,"V03",1,NA
"Epilepsy","Euclid + SVM",14,1,"V01",1,NA
"Epilepsy","Euclid + SVM",14,1,"V02",1,NA
"Epilepsy","Euclid + SVM",14,1,"V03",1,NA
"Epilepsy","SFKmL-C + SVM",14,1,"V01",0.280735489737166,NA
"Epilepsy","SFKmL-C + SVM",14,1,"V02",0.943807074491296,NA
"Epilepsy","SFKmL-C + SVM",14,1,"V03",0.174401235495096,NA
"Epilepsy","SFKmL-C(dense) + kFDA",14,1,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",14,1,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",14,1,"V03",1,NA
"Epilepsy","MFKmL-C + kFDA",14,1,"V01",1,NA
"Epilepsy","MFKmL-C + kFDA",14,1,"V02",1,NA
"Epilepsy","MFKmL-C + kFDA",14,1,"V03",1,NA
"Epilepsy","DTW + kFDA",14,1,"V01",1,NA
"Epilepsy","DTW + kFDA",14,1,"V02",1,NA
"Epilepsy","DTW + kFDA",14,1,"V03",1,NA
"Epilepsy","Euclid + kFDA",14,1,"V01",1,NA
"Epilepsy","Euclid + kFDA",14,1,"V02",1,NA
"Epilepsy","Euclid + kFDA",14,1,"V03",1,NA
"Epilepsy","SFKmL-C + kFDA",14,1,"V01",0.280735489737166,NA
"Epilepsy","SFKmL-C + kFDA",14,1,"V02",0.943807074491296,NA
"Epilepsy","SFKmL-C + kFDA",14,1,"V03",0.174401235495096,NA
"Epilepsy","SFKmL-C(gap) + medoid",14,2,"V01",0.46177484599233,NA
"Epilepsy","SFKmL-C(gap) + medoid",14,2,"V02",0.720671621256835,NA
"Epilepsy","SFKmL-C(gap) + medoid",14,2,"V03",0.51710386376801,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",14,2,"V01",0,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",14,2,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",14,2,"V03",0.0202041241496622,NA
"Epilepsy","1NN-Euclid",14,2,"V01",1,NA
"Epilepsy","1NN-Euclid",14,2,"V02",1,NA
"Epilepsy","1NN-Euclid",14,2,"V03",1,NA
"Epilepsy","1NN-DTW",14,2,"V01",1,NA
"Epilepsy","1NN-DTW",14,2,"V02",1,NA
"Epilepsy","1NN-DTW",14,2,"V03",1,NA
"Epilepsy","DistSpace-Frechet",14,2,"V01",0.014300810447302,NA
"Epilepsy","DistSpace-Frechet",14,2,"V02",0.975460206688203,NA
"Epilepsy","DistSpace-Frechet",14,2,"V03",0.219710882726273,NA
"Epilepsy","SFKmL-C(dense) + medoid",14,2,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",14,2,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",14,2,"V03",1,NA
"Epilepsy","MFKmL-C + medoid",14,2,"V01",1,NA
"Epilepsy","MFKmL-C + medoid",14,2,"V02",1,NA
"Epilepsy","MFKmL-C + medoid",14,2,"V03",1,NA
"Epilepsy","DTW + medoid",14,2,"V01",1,NA
"Epilepsy","DTW + medoid",14,2,"V02",1,NA
"Epilepsy","DTW + medoid",14,2,"V03",1,NA
"Epilepsy","Euclid + medoid",14,2,"V01",1,NA
"Epilepsy","Euclid + medoid",14,2,"V02",1,NA
"Epilepsy","Euclid + medoid",14,2,"V03",1,NA
"Epilepsy","SFKmL-C + medoid",14,2,"V01",0.014300810447302,NA
"Epilepsy","SFKmL-C + medoid",14,2,"V02",0.975460206688203,NA
"Epilepsy","SFKmL-C + medoid",14,2,"V03",0.219710882726273,NA
