"base","seed","fold","n_noise","distance","p","n_sel","k_sel","acc","bal_acc","macro_prec","macro_rec","macro_f1","micro_f1","kappa","auc","logloss","brier"
"Setting1",4,4,8,"MFCL",10,2,9,0.777777777777778,0.777777777777778,0.827380952380952,0.777777777777778,0.768009768009768,0.777777777777778,0.666666666666667,NA,0.366230948219347,0.229080932784637
"Setting1",4,5,8,"SFCL",10,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",4,5,8,"MFCL",10,2,1,0.611111111111111,0.611111111111111,0.615079365079365,0.611111111111111,0.587708587708588,0.611111111111111,0.416666666666667,NA,13.4317463757986,0.777777777777778
"Setting1",4,1,16,"SFCL",18,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",4,1,16,"MFCL",18,2,11,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.348149286263096,0.186409550045914
"Setting1",4,2,16,"SFCL",18,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",4,2,16,"MFCL",18,2,1,0.722222222222222,0.722222222222222,0.716269841269841,0.722222222222222,0.693935693935694,0.722222222222222,0.583333333333333,NA,9.59410455414186,0.555555555555556
"Setting1",4,3,16,"SFCL",18,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting1",4,3,16,"MFCL",18,2,11,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,0.41520306449254,0.275482093663912
"Setting1",4,4,16,"SFCL",18,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",4,4,16,"MFCL",18,2,3,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,0.363308762826091,0.246913580246914
"Setting1",4,5,16,"SFCL",18,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",4,5,16,"MFCL",18,2,7,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.287876892808183,0.167800453514739
"Setting1",5,1,0,"SFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",5,1,0,"MFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",5,2,0,"SFCL",2,2,5,1,1,1,1,1,1,1,NA,0.0123968639619005,0.00444444444444444
"Setting1",5,2,0,"MFCL",2,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting1",5,3,0,"SFCL",2,2,5,1,1,1,1,1,1,1,NA,0.0123968639619005,0.00444444444444444
"Setting1",5,3,0,"MFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",5,4,0,"SFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",5,4,0,"MFCL",2,2,5,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.08941321735745,0.0711111111111111
"Setting1",5,5,0,"SFCL",2,2,5,1,1,1,1,1,1,1,NA,0.0123968639619005,0.00444444444444444
"Setting1",5,5,0,"MFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",5,1,2,"SFCL",4,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",5,1,2,"MFCL",4,2,11,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.885714285714286,0.888888888888889,0.833333333333333,NA,0.283132176403894,0.173553719008264
"Setting1",5,2,2,"SFCL",4,2,5,1,1,1,1,1,1,1,NA,0.0123968639619005,0.00444444444444444
"Setting1",5,2,2,"MFCL",4,2,1,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"Setting1",5,3,2,"SFCL",4,2,5,1,1,1,1,1,1,1,NA,0.0123968639619005,0.00444444444444444
"Setting1",5,3,2,"MFCL",4,2,5,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,0.287440181787626,0.191111111111111
"Setting1",5,4,2,"SFCL",4,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",5,4,2,"MFCL",4,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",5,5,2,"SFCL",4,2,5,1,1,1,1,1,1,1,NA,0.0123968639619005,0.00444444444444444
"Setting1",5,5,2,"MFCL",4,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting1",5,1,4,"SFCL",6,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",5,1,4,"MFCL",6,2,11,0.777777777777778,0.777777777777778,0.866666666666667,0.777777777777778,0.75,0.777777777777778,0.666666666666667,NA,0.543147601874721,0.357208448117539
"Setting1",5,2,4,"SFCL",6,2,5,1,1,1,1,1,1,1,NA,0.0123968639619005,0.00444444444444444
"Setting1",5,2,4,"MFCL",6,2,9,0.777777777777778,0.777777777777778,0.866666666666667,0.777777777777778,0.75,0.777777777777778,0.666666666666667,NA,0.369396888851214,0.253772290809328
"Setting1",5,3,4,"SFCL",6,2,5,1,1,1,1,1,1,1,NA,0.0123968639619005,0.00444444444444444
"Setting1",5,3,4,"MFCL",6,2,3,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.657142857142857,0.666666666666667,0.5,NA,4.1268295644839,0.444444444444444
"Setting1",5,4,4,"SFCL",6,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",5,4,4,"MFCL",6,2,11,0.833333333333333,0.833333333333333,0.888888888888889,0.833333333333333,0.822222222222222,0.833333333333333,0.75,NA,0.415012627126979,0.292929292929293
"Setting1",5,5,4,"SFCL",6,2,5,1,1,1,1,1,1,1,NA,0.0123968639619005,0.00444444444444444
"Setting1",5,5,4,"MFCL",6,2,9,0.722222222222222,0.722222222222222,0.848484848484849,0.722222222222222,0.663865546218487,0.722222222222222,0.583333333333333,NA,0.474337067611308,0.340192043895748
"Setting1",5,1,8,"SFCL",10,10,5,1,1,1,1,1,1,1,NA,0,0
"Setting1",5,1,8,"MFCL",10,10,1,0.777777777777778,0.777777777777778,0.791666666666667,0.777777777777778,0.771428571428571,0.777777777777778,0.666666666666667,NA,7.67528364331349,0.444444444444444
"Setting1",5,2,8,"SFCL",10,2,5,1,1,1,1,1,1,1,NA,0.0123968639619005,0.00444444444444444
"Setting1",5,2,8,"MFCL",10,2,11,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.267737003009308,0.150596877869605
"Setting1",5,3,8,"SFCL",10,2,5,1,1,1,1,1,1,1,NA,0.0123968639619005,0.00444444444444444
"Setting1",5,3,8,"MFCL",10,2,1,0.777777777777778,0.777777777777778,0.791666666666667,0.777777777777778,0.771428571428571,0.777777777777778,0.666666666666667,NA,7.67528364331349,0.444444444444444
"Setting1",5,4,8,"SFCL",10,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting1",5,4,8,"MFCL",10,2,5,0.777777777777778,0.777777777777778,0.866666666666667,0.777777777777778,0.75,0.777777777777778,0.666666666666667,NA,0.380438872541608,0.271111111111111
"Setting1",5,5,8,"SFCL",10,2,5,1,1,1,1,1,1,1,NA,0.0123968639619005,0.00444444444444444
"Setting1",5,5,8,"MFCL",10,2,3,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.657142857142857,0.666666666666667,0.5,NA,2.31409434837133,0.407407407407407
"Setting1",5,1,16,"SFCL",18,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting1",5,1,16,"MFCL",18,2,1,0.777777777777778,0.777777777777778,0.791666666666667,0.777777777777778,0.771428571428571,0.777777777777778,0.666666666666667,NA,7.67528364331349,0.444444444444444
"Setting1",5,2,16,"SFCL",18,2,5,1,1,1,1,1,1,1,NA,0.0123968639619005,0.00444444444444444
"Setting1",5,2,16,"MFCL",18,2,11,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.407681677755104,0.251606978879706
"Setting1",5,3,16,"SFCL",18,2,5,1,1,1,1,1,1,1,NA,0.0123968639619005,0.00444444444444444
"Setting1",5,3,16,"MFCL",18,2,5,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,0.344198584428292,0.204444444444444
"Setting1",5,4,16,"SFCL",18,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",5,4,16,"MFCL",18,2,1,0.722222222222222,0.722222222222222,0.740740740740741,0.722222222222222,0.703703703703704,0.722222222222222,0.583333333333333,NA,9.59410455414186,0.555555555555556
"Setting1",5,5,16,"SFCL",18,2,5,1,1,1,1,1,1,1,NA,0.0123968639619005,0.00444444444444444
"Setting1",5,5,16,"MFCL",18,2,7,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.657142857142857,0.666666666666667,0.5,NA,0.446197912859901,0.306122448979592
"Setting1",6,1,0,"SFCL",2,2,1,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"Setting1",6,1,0,"MFCL",2,2,3,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.0835598553764597,0.0617283950617284
"Setting1",6,2,0,"SFCL",2,2,5,1,1,1,1,1,1,1,NA,0.0123968639619005,0.00444444444444444
"Setting1",6,2,0,"MFCL",2,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting1",6,3,0,"SFCL",2,2,5,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.08941321735745,0.0711111111111111
"Setting1",6,3,0,"MFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",6,4,0,"SFCL",2,2,3,1,1,1,1,1,1,1,NA,0.0450516786786849,0.0246913580246914
"Setting1",6,4,0,"MFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",6,5,0,"SFCL",2,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting1",6,5,0,"MFCL",2,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting1",6,1,2,"SFCL",4,2,1,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"Setting1",6,1,2,"MFCL",4,2,9,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.885714285714286,0.888888888888889,0.833333333333333,NA,0.308782405578761,0.189300411522634
"Setting1",6,2,2,"SFCL",4,2,5,1,1,1,1,1,1,1,NA,0.0123968639619005,0.00444444444444444
"Setting1",6,2,2,"MFCL",4,2,1,0.833333333333333,0.833333333333333,0.888888888888889,0.833333333333333,0.822222222222222,0.833333333333333,0.75,NA,5.75646273248511,0.333333333333333
"Setting1",6,3,2,"SFCL",4,2,3,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.0610340160371172,0.0493827160493827
"Setting1",6,3,2,"MFCL",4,2,3,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,0.234697228770947,0.160493827160494
"Setting1",6,4,2,"SFCL",4,2,3,1,1,1,1,1,1,1,NA,0.0450516786786849,0.0246913580246914
"Setting1",6,4,2,"MFCL",4,2,9,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,0.248018996776899,0.152263374485597
"Setting1",6,5,2,"SFCL",4,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting1",6,5,2,"MFCL",4,2,5,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.206838354995545,0.111111111111111
"Setting1",6,1,4,"SFCL",6,2,1,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"Setting1",6,1,4,"MFCL",6,2,7,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,0.391252022847906,0.263038548752835
"Setting1",6,2,4,"SFCL",6,2,5,1,1,1,1,1,1,1,NA,0.0123968639619005,0.00444444444444444
"Setting1",6,2,4,"MFCL",6,2,3,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,2.10846646092063,0.246913580246914
"Setting1",6,3,4,"SFCL",6,2,3,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.0610340160371172,0.0493827160493827
"Setting1",6,3,4,"MFCL",6,2,3,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.151137373394487,0.0987654320987654
"Setting1",6,4,4,"SFCL",6,2,3,1,1,1,1,1,1,1,NA,0.0450516786786849,0.0246913580246914
"Setting1",6,4,4,"MFCL",6,2,1,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,5.75646273248511,0.333333333333333
"Setting1",6,5,4,"SFCL",6,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting1",6,5,4,"MFCL",6,2,11,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,0.343291283720559,0.214876033057851
"Setting1",6,1,8,"SFCL",10,2,1,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"Setting1",6,1,8,"MFCL",10,2,7,0.833333333333333,0.833333333333333,0.888888888888889,0.833333333333333,0.822222222222222,0.833333333333333,0.75,NA,0.373704636769102,0.251700680272109
"Setting1",6,2,8,"SFCL",10,2,5,1,1,1,1,1,1,1,NA,0.0123968639619005,0.00444444444444444
"Setting1",6,2,8,"MFCL",10,2,5,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,0.306380547730437,0.2
"Setting1",6,3,8,"SFCL",10,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting1",6,3,8,"MFCL",10,2,3,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.151137373394487,0.0987654320987654
"Setting1",6,4,8,"SFCL",10,2,3,1,1,1,1,1,1,1,NA,0.0450516786786849,0.0246913580246914
"Setting1",6,4,8,"MFCL",10,2,3,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,2.15351813959932,0.271604938271605
"Setting1",6,5,8,"SFCL",10,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting1",6,5,8,"MFCL",10,2,5,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.267182231032743,0.155555555555556
"Setting1",6,1,16,"SFCL",18,2,1,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"Setting1",6,1,16,"MFCL",18,2,9,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.885714285714286,0.888888888888889,0.833333333333333,NA,0.331578852153359,0.201646090534979
"Setting1",6,2,16,"SFCL",18,2,5,1,1,1,1,1,1,1,NA,0.0123968639619005,0.00444444444444444
"Setting1",6,2,16,"MFCL",18,2,7,0.722222222222222,0.722222222222222,0.723809523809524,0.722222222222222,0.72027972027972,0.722222222222222,0.583333333333333,NA,0.391707398803694,0.267573696145125
"Setting1",6,3,16,"SFCL",18,2,3,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.0610340160371172,0.0493827160493827
"Setting1",6,3,16,"MFCL",18,2,9,0.722222222222222,0.722222222222222,0.723809523809524,0.722222222222222,0.72027972027972,0.722222222222222,0.583333333333333,NA,0.41287081894536,0.275720164609054
"Setting1",6,4,16,"SFCL",18,2,3,1,1,1,1,1,1,1,NA,0.0450516786786849,0.0246913580246914
"Setting1",6,4,16,"MFCL",18,2,7,0.777777777777778,0.777777777777778,0.793650793650794,0.777777777777778,0.781662781662782,0.777777777777778,0.666666666666667,NA,0.480245707440692,0.317460317460317
"Setting1",6,5,16,"SFCL",18,2,9,1,1,1,1,1,1,1,NA,0.0196305059427306,0.00411522633744856
"Setting1",6,5,16,"MFCL",18,2,11,0.722222222222222,0.722222222222222,0.723809523809524,0.722222222222222,0.72027972027972,0.722222222222222,0.583333333333333,NA,0.477928248613059,0.325987144168962
"Setting1",7,1,0,"SFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",7,1,0,"MFCL",2,2,3,1,1,1,1,1,1,1,NA,0.0450516786786849,0.0246913580246914
"Setting1",7,2,0,"SFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",7,2,0,"MFCL",2,2,3,1,1,1,1,1,1,1,NA,0.0901033573573699,0.0493827160493827
"Setting1",7,3,0,"SFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",7,3,0,"MFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",7,4,0,"SFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",7,4,0,"MFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",7,5,0,"SFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",7,5,0,"MFCL",2,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting1",7,1,2,"SFCL",4,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",7,1,2,"MFCL",4,2,3,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,0.144593871413577,0.111111111111111
"Setting1",7,2,2,"SFCL",4,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",7,2,2,"MFCL",4,2,1,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.885714285714286,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"Setting1",7,3,2,"SFCL",4,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",7,3,2,"MFCL",4,2,7,1,1,1,1,1,1,1,NA,0.129988105385297,0.0589569160997732
"Setting1",7,4,2,"SFCL",4,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",7,4,2,"MFCL",4,2,5,1,1,1,1,1,1,1,NA,0.134725059808601,0.0711111111111111
"Setting1",7,5,2,"SFCL",4,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",7,5,2,"MFCL",4,2,7,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.298005868185625,0.165532879818594
"Setting1",7,1,4,"SFCL",6,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",7,1,4,"MFCL",6,2,3,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,0.250679566129379,0.185185185185185
"Setting1",7,2,4,"SFCL",6,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",7,2,4,"MFCL",6,2,5,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,0.319404856504491,0.213333333333333
"Setting1",7,3,4,"SFCL",6,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",7,3,4,"MFCL",6,2,11,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.266004323089754,0.154269972451791
"Setting1",7,4,4,"SFCL",6,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",7,4,4,"MFCL",6,2,7,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.219843998834368,0.126984126984127
"Setting1",7,5,4,"SFCL",6,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",7,5,4,"MFCL",6,2,7,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.33066068290241,0.201814058956916
"Setting1",7,1,8,"SFCL",10,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",7,1,8,"MFCL",10,2,3,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.657142857142857,0.666666666666667,0.5,NA,0.411255774901388,0.320987654320988
"Setting1",7,2,8,"SFCL",10,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",7,2,8,"MFCL",10,2,3,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.241240730751857,0.148148148148148
"Setting1",7,3,8,"SFCL",10,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",7,3,8,"MFCL",10,2,3,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.885714285714286,0.888888888888889,0.833333333333333,NA,2.06995828422286,0.209876543209877
"Setting1",7,4,8,"SFCL",10,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",7,4,8,"MFCL",10,2,3,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.666666666666667,NA,2.21455215563644,0.320987654320988
"Setting1",7,5,8,"SFCL",10,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",7,5,8,"MFCL",10,2,5,0.722222222222222,0.722222222222222,0.740740740740741,0.722222222222222,0.703703703703704,0.722222222222222,0.583333333333333,NA,0.425490551220293,0.306666666666667
"Setting1",7,1,16,"SFCL",18,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",7,1,16,"MFCL",18,2,11,0.722222222222222,0.722222222222222,0.848484848484849,0.722222222222222,0.663865546218487,0.722222222222222,0.583333333333333,NA,0.403836040586107,0.259871441689624
"Setting1",7,2,16,"SFCL",18,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",7,2,16,"MFCL",18,2,1,0.777777777777778,0.777777777777778,0.791666666666667,0.777777777777778,0.771428571428571,0.777777777777778,0.666666666666667,NA,7.67528364331349,0.444444444444444
"Setting1",7,3,16,"SFCL",18,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",7,3,16,"MFCL",18,2,7,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.885714285714286,0.888888888888889,0.833333333333333,NA,0.380248138750012,0.249433106575964
"Setting1",7,4,16,"SFCL",18,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",7,4,16,"MFCL",18,2,1,0.722222222222222,0.722222222222222,0.716269841269841,0.722222222222222,0.693935693935694,0.722222222222222,0.583333333333333,NA,9.59410455414186,0.555555555555556
"Setting1",7,5,16,"SFCL",18,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",7,5,16,"MFCL",18,2,1,0.833333333333333,0.833333333333333,0.888888888888889,0.833333333333333,0.822222222222222,0.833333333333333,0.75,NA,5.75646273248511,0.333333333333333
"Setting1",8,1,0,"SFCL",2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting1",8,1,0,"MFCL",2,2,1,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
