"dataset","seed","fold","n_var","k_sel","acc","bal_acc","macro_prec","macro_rec","macro_f1","micro_f1","kappa","auc","logloss","brier"
"japanese_vowels",1,3,1,7,0.418604651162791,0.400098512598513,0.379273504273504,0.400098512598513,0.383759192067081,0.418604651162791,0.33891356337547,NA,4.95680324829792,0.717291567789907
"japanese_vowels",1,3,2,11,0.736434108527132,0.725763125763126,0.731049043549044,0.725763125763126,0.722366048928223,0.736434108527132,0.700920559154449,NA,1.62980828873617,0.371324236017682
"japanese_vowels",1,3,3,11,0.883720930232558,0.879217541717542,0.893646723646724,0.879217541717542,0.879144478651986,0.883720930232558,0.867891035706971,NA,1.03450640233735,0.159267089499648
"japanese_vowels",1,3,4,5,0.914728682170543,0.905143467643468,0.930569258742633,0.905143467643468,0.904931827431827,0.914728682170543,0.903014148041829,NA,1.19771248899453,0.116589147286822
"japanese_vowels",1,3,5,5,0.953488372093023,0.948331298331298,0.966137566137566,0.948331298331298,0.953144890922669,0.953488372093023,0.94716362891665,NA,0.913850334447312,0.0955038759689922
"japanese_vowels",1,3,6,3,0.953488372093023,0.948941798941799,0.95539061328535,0.948941798941799,0.94987530987531,0.953488372093023,0.947196070405239,NA,0.865581118700604,0.0792420327304048
"japanese_vowels",1,3,7,9,0.937984496124031,0.931135531135531,0.937584345479082,0.931135531135531,0.931970359216736,0.937984496124031,0.929594760540319,NA,0.415977842395435,0.0914920088046703
"japanese_vowels",1,3,8,1,0.961240310077519,0.963542938542939,0.97037037037037,0.963542938542939,0.964891394394941,0.961240310077519,0.956023726733483,NA,1.33871226336863,0.0775193798449612
"japanese_vowels",1,3,9,7,0.937984496124031,0.932127594627595,0.944599104599105,0.932127594627595,0.935621228796238,0.937984496124031,0.929537074969275,NA,0.654255258064951,0.0917576332858725
"japanese_vowels",1,3,10,3,0.945736434108527,0.940064102564103,0.944017094017094,0.940064102564103,0.94064395449791,0.945736434108527,0.938408021280949,NA,0.85615169758181,0.0792420327304048
